description	annotation_id	genes_found	input_size	term_genes	universe	pval	pval_adj	relative_enrichment	annotsbias	genes
Necroptosis	hsa04217	16	844	158	8380	0.5302942981997262	0.9999999999735353	1.0054592357070011	0	VDAC1, CHMP4A, CAMK2D, JAK2, HSP90AA1, SQSTM1, CAMK2B, HIST2H2AA, H2AFV, PYGM, H2AFY, HMGB1, SLC25A4, CHMP2B, IFNAR1, AIFM1
NOD-like receptor signaling pathway	hsa04621	13	844	187	8380	0.9464787601989444	0.9999999999735353	0.6902450769191778	0	VDAC1, RELA, GABARAPL2, IKBKG, HSP90AA1, GSDMDC1, GABARAPL1, CYBA, MFN2, NFKB1, MAPK1, IFNAR1, MAP1LC3B
RIG-I-like receptor signaling pathway	hsa04622	4	844	72	8380	0.9409011605988957	0.9999999999735353	0.5516061084781464	0	RELA, PIN1, IKBKG, NFKB1
Aldosterone-regulated sodium reabsorption	hsa04960	4	844	38	8380	0.5413820701350756	0.9999999999735353	1.0451484160638564	0	NEDD4L, ATP1B1, MAPK1, PIK3R1
Human papillomavirus infection	hsa05165	24	844	332	8380	0.9722376701176494	0.9999999999735353	0.7177525266944556	0	RELA, RHEB, ATP6V1E1, HLA-G, IKBKG, PSEN1, ATP6V1A, EGF, ATP6V1B2, ATP6V0D1, COL4A6, AKT1, NFKB1, PPP2R1A, ATP6V1G1, MAPK1, UBE3A, PPP2R5E, IFNAR1, INADL, PPP2R5C, PIK3R1, PPP2R2A, PPP2R3C
Riboflavin metabolism	hsa00740	1	844	8	8380	0.5724249557306142	0.9999999999735353	1.2411137440758295	0	ACP1
C-type lectin receptor signaling pathway	hsa04625	9	844	105	8380	0.7432749787969294	0.9999999999735353	0.8510494245091402	0	RELA, IKBKG, CALM2, FCER1G, AKT1, NFKB1, PPP3CC, MAPK1, PIK3R1
Salivary secretion	hsa04970	3	844	93	8380	0.9967642104587554	0.9999999999735353	0.32028741782602044	0	CALM2, ATP1B1, SLC4A2
Amphetamine addiction	hsa05031	6	844	69	8380	0.7072549789234258	0.9999999999735353	0.8633834741397074	0	CAMK2D, CALM2, CAMK2B, PPP1CA, MAOB, PPP3CC
Gastric acid secretion	hsa04971	7	844	76	8380	0.6553107156433253	0.9999999999735353	0.9145048640558743	0	VIL2, KCNJ16, CAMK2D, CALM2, CAMK2B, ATP1B1, SLC4A2
Glycosphingolipid biosynthesis - globo and isoglobo series	hsa00603	2	844	16	8380	0.4893622205995252	0.9999999999735353	1.2411137440758295	0	B3GALNT1, ST3GAL1
Endometrial cancer	hsa05213	6	844	59	8380	0.5536632616659546	0.9999999999735353	1.009719656197285	0	CTNNA1, EGF, CTNNA3, AKT1, MAPK1, PIK3R1
Melanogenesis	hsa04916	5	844	101	8380	0.9795489038229428	0.9999999999735353	0.49153019567359574	0	CAMK2D, MITF, CALM2, CAMK2B, MAPK1
Colorectal cancer	hsa05210	9	844	87	8380	0.5186084837708959	0.9999999999735353	1.0271286157868933	0	CYCS, EGF, MSH2, AKT1, RAC1, APPL1, MAPK1, PIK3R1, SMAD2
PI3K-Akt signaling pathway	hsa04151	26	844	361	8380	0.977918114338948	0.9999999999735353	0.7151015478331648	0	RELA, RHEB, PDGFC, HSP90B1, FGF1, EIF4B, IKBKG, JAK2, YWHAQ, EGF, HSP90AA1, COL4A6, FGF18, AKT1, RAC1, GNB5, NFKB1, MTCP1, PPP2R1A, MAPK1, PPP2R5E, IFNAR1, PPP2R5C, PIK3R1, PPP2R2A, PPP2R3C
Pyrimidine metabolism	hsa00240	5	844	58	8380	0.7078513661522139	0.9999999999735353	0.8559405131557443	0	RRM2B, ASMTL, DUT, NT5C2, UMPS
Olfactory transduction	hsa04740	5	844	331	8380	0.9999999999735353	0.9999999999735353	0.14998353402729053	0	CAMK2D, CALM2, CAMK2B, OR10H2, OR1D5
Breast cancer	hsa05224	6	844	148	8380	0.9980821092843534	0.9999999999735353	0.40252337645702574	0	FGF1, EGF, FGF18, AKT1, MAPK1, PIK3R1
Inositol phosphate metabolism	hsa00562	6	844	73	8380	0.7574752474007085	0.9999999999735353	0.8160747906252029	0	IMPA1, PIK4CB, IMPA2, MTMR4, INPP5A, CDIPT
Dopaminergic synapse	hsa04728	13	844	132	8380	0.5773866137459033	0.9999999999735353	0.9778471923021685	0	CAMK2D, CALM2, CAMK2B, PPP1CA, AKT1, MAOB, GNB5, PPP2R1A, PPP3CC, PPP2R5E, PPP2R5C, PPP2R2A, PPP2R3C
Small cell lung cancer	hsa05222	10	844	93	8380	0.4634726040852668	0.9999999999735353	1.0676247260867349	0	RELA, CYCS, IKBKG, CKS1B, COL4A6, CDKN2B, AKT1, NFKB1, CKS2, PIK3R1
Systemic lupus erythematosus	hsa05322	13	844	133	8380	0.5887118657626267	0.9999999999735353	0.9704949577735807	0	HIST2H2BE, HLA-DRB1, HIST1H3C, H3F3A, HIST1H2BD, HIST2H2AA, HLA-DRA, HLA-DPB1, H2AFV, C1QA, HLA-DRB3, H2AFY, HLA-DPA1
Proteoglycans in cancer	hsa05205	16	844	204	8380	0.8856941499297031	0.9999999999735353	0.7787380354985597	0	CTSL1, VIL2, CAMK2D, EIF4B, CAV3, CAV2, CAMK2B, PPP1CA, PPP1R12B, AKT1, RAC1, CD63, MAPK1, ANK1, PIK3R1, SMAD2
Choline metabolism in cancer	hsa05231	9	844	99	8380	0.6771388592072598	0.9999999999735353	0.9026281775096943	0	RHEB, PDGFC, PPAP2B, EGF, AKT1, RAC1, MAPK1, PPAP2A, PIK3R1
Oxytocin signaling pathway	hsa04921	15	844	154	8380	0.5949191736075281	0.9999999999735353	0.9671016187603866	0	MYL6, CAMK2D, PRKAB1, CALM2, CAMK2B, PPP1CA, PPP1R12B, PRKAG2, EEF2, RYR2, PPP3CC, MYL6B, MAPK1, PRKAG1, DSCR1
Proximal tubule bicarbonate reclamation	hsa04964	2	844	23	8380	0.6892168639012793	0.9999999999735353	0.8633834741397075	0	ATP1B1, MDH1
Glutamatergic synapse	hsa04724	6	844	116	8380	0.9808372417817954	0.9999999999735353	0.5135643078934465	0	GRIK2, GNB5, SLC38A1, PPP3CC, MAPK1, SLC1A2
Long-term depression	hsa04730	2	844	60	8380	0.9869964176673769	0.9999999999735353	0.33096366508688785	0	PPP2R1A, MAPK1
Cell cycle	hsa04110	16	844	158	8380	0.5302942981997262	0.9999999999735353	1.0054592357070011	0	ANAPC10, ORC3L, YWHAQ, RBX1, CDKN2B, MCM3, PPP2R1A, MAD2L2, WEE1, SKP1A, PPP2R5E, C10orf104, PPP2R5C, MCM4, MAD2L1BP, SMAD2
Acute myeloid leukemia	hsa05221	7	844	68	8380	0.5348793489965179	0.9999999999735353	1.0220936715918596	0	RELA, IKBKG, AKT1, ZBTB16, NFKB1, MAPK1, PIK3R1
Morphine addiction	hsa05032	2	844	91	8380	0.9993171713811649	0.9999999999735353	0.2182178011561898	0	GABRA4, GNB5
Glycerolipid metabolism	hsa00561	6	844	64	8380	0.6351986325277992	0.9999999999735353	0.930835308056872	0	PPAP2B, ALDH1B1, DGAT1, LPL, PPAP2A, AKR1B1
