description	annotation_id	genes_found	input_size	term_genes	universe	pval	pval_adj	relative_enrichment	annotsbias	genes
Interaction between L1 and Ankyrins	R-HSA-445095	3	1039	31	10985	0.5723467813418606	0.8113349422585239	1.023161228228135	0	SCN4A, ANK1, SPTBN1
PKA activation	R-HSA-163615	2	1039	20	10985	0.576745524489416	0.8113349422585239	1.0572666025024062	0	PRKAR1A, CALM2
Diseases associated with N-glycosylation of proteins	R-HSA-3781860	2	1039	20	10985	0.576745524489416	0.8113349422585239	1.0572666025024062	0	ALG2, CTSA
SUMOylation of transcription factors	R-HSA-3232118	2	1039	20	10985	0.576745524489416	0.8113349422585239	1.0572666025024062	0	MITF, UBE2I
Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3	R-HSA-5625886	6	1039	64	10985	0.5716990958144538	0.8113349422585239	0.9911874398460057	0	HIST2H2BE, HIST1H3C, H3F3A, HIST1H2BD, HIST2H2AA, H2AFV
Nef Mediated CD4 Down-regulation	R-HSA-167590	1	1039	9	10985	0.5912226898605384	0.8178269700436785	1.174740669447118	0	AP2M1
PI5P Regulates TP53 Acetylation	R-HSA-6811555	1	1039	9	10985	0.5912226898605384	0.8178269700436785	1.174740669447118	0	PIN1
Cellular response to mitochondrial stress	R-HSA-9840373	1	1039	9	10985	0.5912226898605384	0.8178269700436785	1.174740669447118	0	EIF2S2
Diseases associated with surfactant metabolism	R-HSA-5687613	1	1039	9	10985	0.5912226898605384	0.8178269700436785	1.174740669447118	0	SFTPB
Phase II - Conjugation of compounds	R-HSA-156580	10	1039	109	10985	0.588853870789056	0.8178269700436785	0.9699693600939505	0	GSTM3, MAT2B, GSTA4, AS3MT, GSTM1, GSTO2, ESD, GSTP1, GSTT1, ABHD10
Serine biosynthesis	R-HSA-977347	1	1039	9	10985	0.5912226898605384	0.8178269700436785	1.174740669447118	0	SERINC3
PI3K/AKT activation	R-HSA-198203	1	1039	9	10985	0.5912226898605384	0.8178269700436785	1.174740669447118	0	PIK3R1
Ca2+ activated K+ channels	R-HSA-1296052	1	1039	9	10985	0.5912226898605384	0.8178269700436785	1.174740669447118	0	KCNN2
Homologous DNA Pairing and Strand Exchange	R-HSA-5693579	4	1039	43	10985	0.5901363065988754	0.8178269700436785	0.983503816281308	0	NBN, RFC4, RAD17, HTATIP
RAB geranylgeranylation	R-HSA-8873719	6	1039	65	10985	0.5872736552803584	0.8178269700436785	0.9759384023099134	0	RAB21, RAB7L1, RAB7A, RAB1A, RAB2, RAB9A
Beta-oxidation of pristanoyl-CoA	R-HSA-389887	1	1039	9	10985	0.5912226898605384	0.8178269700436785	1.174740669447118	0	ACOT8
Synthesis of 5-eicosatetraenoic acids	R-HSA-2142688	1	1039	9	10985	0.5912226898605384	0.8178269700436785	1.174740669447118	0	GPX1
Defective factor IX causes hemophilia B	R-HSA-9668250	1	1039	9	10985	0.5912226898605384	0.8178269700436785	1.174740669447118	0	GGCX
E2F-enabled inhibition of pre-replication complex formation	R-HSA-113507	1	1039	9	10985	0.5912226898605384	0.8178269700436785	1.174740669447118	0	ORC3L
NFE2L2 regulating MDR associated enzymes	R-HSA-9818032	1	1039	9	10985	0.5912226898605384	0.8178269700436785	1.174740669447118	0	ABCF2
DAG and IP3 signaling	R-HSA-1489509	4	1039	43	10985	0.5901363065988754	0.8178269700436785	0.983503816281308	0	CAMK2D, PRKAR1A, CALM2, CAMK2B
AKT phosphorylates targets in the nucleus	R-HSA-198693	1	1039	9	10985	0.5912226898605384	0.8178269700436785	1.174740669447118	0	AKT1
Abacavir ADME	R-HSA-2161522	1	1039	9	10985	0.5912226898605384	0.8178269700436785	1.174740669447118	0	NT5C2
EGFR interacts with phospholipase C-gamma	R-HSA-212718	1	1039	9	10985	0.5912226898605384	0.8178269700436785	1.174740669447118	0	EGF
Maturation of protein 3a	R-HSA-9683673	1	1039	9	10985	0.5912226898605384	0.8178269700436785	1.174740669447118	0	ST3GAL1
Maturation of protein 3a	R-HSA-9694719	1	1039	9	10985	0.5912226898605384	0.8178269700436785	1.174740669447118	0	ST3GAL1
FCERI mediated MAPK activation	R-HSA-2871796	3	1039	32	10985	0.5944334919509396	0.8190387626723866	0.9911874398460057	0	FCER1G, RAC1, MAPK1
Antigen activates B Cell Receptor (BCR) leading to generation of second messengers	R-HSA-983695	3	1039	32	10985	0.5944334919509396	0.8190387626723866	0.9911874398460057	0	CALM2, BLNK, PIK3R1
G-protein beta:gamma signalling	R-HSA-397795	3	1039	32	10985	0.5944334919509396	0.8190387626723866	0.9911874398460057	0	ARHGEF6, AKT1, GNB5
PERK regulates gene expression	R-HSA-381042	3	1039	32	10985	0.5944334919509396	0.8190387626723866	0.9911874398460057	0	EXOSC7, EIF2S2, NFYC
Activation of kainate receptors upon glutamate binding	R-HSA-451326	3	1039	32	10985	0.5944334919509396	0.8190387626723866	0.9911874398460057	0	CALM2, GRIK2, GNB5
DNA Damage/Telomere Stress Induced Senescence	R-HSA-2559586	7	1039	77	10985	0.6013082372670122	0.8265632038921156	0.9611514568203692	0	HIST2H2BE, NBN, HMGA1, HIST1H2BD, HIST2H2AA, H2AFV, HTATIP
Interferon alpha/beta signaling	R-HSA-909733	7	1039	77	10985	0.6013082372670122	0.8265632038921156	0.9611514568203692	0	RPS27A, HLA-G, IRF6, UBC, UBB, KPNB1, IFNAR1
VEGFA-VEGFR2 Pathway	R-HSA-4420097	9	1039	99	10985	0.6005700895925636	0.8265632038921156	0.9611514568203692	0	CTNNA1, CALM2, HSP90AA1, NCKAP1, AKT1, CYBA, RAC1, MAPKAP1, PIK3R1
Regulation of cholesterol biosynthesis by SREBP (SREBF)	R-HSA-1655829	5	1039	55	10985	0.6048010868481348	0.8274735618811455	0.9611514568203692	0	KPNB1, FDFT1, INSIG2, NFYC, TM7SF2
Inflammasomes	R-HSA-622312	2	1039	21	10985	0.6038598266052486	0.8274735618811455	1.0069205738118154	0	RELA, NFKB1
PI-3K cascade:FGFR1	R-HSA-5654689	2	1039	21	10985	0.6038598266052486	0.8274735618811455	1.0069205738118154	0	FGF1, PIK3R1
CD209 (DC-SIGN) signaling	R-HSA-5621575	2	1039	21	10985	0.6038598266052486	0.8274735618811455	1.0069205738118154	0	RELA, NFKB1
Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters	R-HSA-164938	2	1039	21	10985	0.6038598266052486	0.8274735618811455	1.0069205738118154	0	AP2M1, B2M
RHOJ GTPase cycle	R-HSA-9013409	5	1039	55	10985	0.6048010868481348	0.8274735618811455	0.9611514568203692	0	C11orf59, VAMP3, RAB7A, GBAS, PIK3R1
PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	R-HSA-6811558	10	1039	111	10985	0.6124485842637639	0.837283567263166	0.9524924346868524	0	FGF1, EGF, FGF18, AKT1, RAC1, PPP2R1A, MAPK1, PPP2R5E, PPP2R5C, PIK3R1
Uptake of dietary cobalamins into enterocytes	R-HSA-9758881	1	1039	10	10985	0.6299179909934558	0.8395715472663537	1.0572666025024062	0	LMBRD1
Activation of the AP-1 family of transcription factors	R-HSA-450341	1	1039	10	10985	0.6299179909934558	0.8395715472663537	1.0572666025024062	0	MAPK1
MET receptor recycling	R-HSA-8875656	1	1039	10	10985	0.6299179909934558	0.8395715472663537	1.0572666025024062	0	ARF6
rRNA processing in the mitochondrion	R-HSA-8868766	1	1039	10	10985	0.6299179909934558	0.8395715472663537	1.0572666025024062	0	HSD17B10
PI3K events in ERBB4 signaling	R-HSA-1250342	1	1039	10	10985	0.6299179909934558	0.8395715472663537	1.0572666025024062	0	PIK3R1
Signaling by ERBB2 TMD/JMD mutants	R-HSA-9665686	2	1039	22	10985	0.6296370849926133	0.8395715472663537	0.9611514568203693	0	EGF, HSP90AA1
Gamma-carboxylation of protein precursors	R-HSA-159740	1	1039	10	10985	0.6299179909934558	0.8395715472663537	1.0572666025024062	0	GGCX
SUMOylation of transcription cofactors	R-HSA-3899300	4	1039	45	10985	0.6267980360948546	0.8395715472663537	0.9397925355576945	0	RNF2, UBE2I, PPARGC1A, PARK7
FRS-mediated FGFR4 signaling	R-HSA-5654712	2	1039	22	10985	0.6296370849926133	0.8395715472663537	0.9611514568203693	0	FGF1, FGF18
SUMOylation of DNA replication proteins	R-HSA-4615885	4	1039	45	10985	0.6267980360948546	0.8395715472663537	0.9397925355576945	0	NUP153, NUP43, UBE2I, NUP98
Signaling by NODAL	R-HSA-1181150	2	1039	22	10985	0.6296370849926133	0.8395715472663537	0.9611514568203693	0	MAPK1, SMAD2
RAB GEFs exchange GTP for GDP on RABs	R-HSA-8876198	8	1039	90	10985	0.6265881999053328	0.8395715472663537	0.9397925355576945	0	TTC15, RAB21, RAB7A, RAB1A, AKT1, TRAPPC4, RAB9A, ALS2
HDL remodeling	R-HSA-8964058	1	1039	10	10985	0.6299179909934558	0.8395715472663537	1.0572666025024062	0	APOA1
Regulation of MECP2 expression and activity	R-HSA-9022692	3	1039	33	10985	0.6157642844021026	0.8395715472663537	0.9611514568203693	0	CAMK2D, CALM2, CAMK2B
G-protein mediated events	R-HSA-112040	5	1039	56	10985	0.6211016779471124	0.8395715472663537	0.9439880379485769	0	CAMK2D, PRKAR1A, CALM2, CAMK2B, MAPK1
Regulation of FOXO transcriptional activity by acetylation	R-HSA-9617629	1	1039	10	10985	0.6299179909934558	0.8395715472663537	1.0572666025024062	0	SIRT3
PKA-mediated phosphorylation of CREB	R-HSA-111931	2	1039	22	10985	0.6296370849926133	0.8395715472663537	0.9611514568203693	0	PRKAR1A, CALM2
Signal attenuation	R-HSA-74749	1	1039	10	10985	0.6299179909934558	0.8395715472663537	1.0572666025024062	0	MAPK1
Nef mediated downregulation of MHC class I complex cell surface expression	R-HSA-164940	1	1039	10	10985	0.6299179909934558	0.8395715472663537	1.0572666025024062	0	B2M
Golgi Associated Vesicle Biogenesis	R-HSA-432722	5	1039	56	10985	0.6211016779471124	0.8395715472663537	0.9439880379485769	0	CLTC, DTNBP1, TGOLN2, SNX9, HSPA8
Cobalamin (Cbl, vitamin B12) transport and metabolism	R-HSA-196741	2	1039	22	10985	0.6296370849926133	0.8395715472663537	0.9611514568203693	0	C2orf25, LMBRD1
Chylomicron assembly	R-HSA-8963888	1	1039	10	10985	0.6299179909934558	0.8395715472663537	1.0572666025024062	0	APOA1
Negative regulation of activity of TFAP2 (AP-2) family transcription factors	R-HSA-8866904	1	1039	10	10985	0.6299179909934558	0.8395715472663537	1.0572666025024062	0	UBE2I
MASTL Facilitates Mitotic Progression	R-HSA-2465910	1	1039	10	10985	0.6299179909934558	0.8395715472663537	1.0572666025024062	0	PPP2R1A
Urea cycle	R-HSA-70635	1	1039	10	10985	0.6299179909934558	0.8395715472663537	1.0572666025024062	0	NAGS
RHOBTB3 ATPase cycle	R-HSA-9706019	1	1039	10	10985	0.6299179909934558	0.8395715472663537	1.0572666025024062	0	RAB9A
HCMV Early Events	R-HSA-9609690	12	1039	134	10985	0.6229781722476648	0.8395715472663537	0.9468059126887218	0	HIST2H2BE, TUBB2C, HIST1H3C, HIST1H2BD, HIST2H2AA, TUBB1, NUP153, TUBA8, NUP43, NFKB1, SUZ12, NUP98
Bicarbonate transporters	R-HSA-425381	1	1039	10	10985	0.6299179909934558	0.8395715472663537	1.0572666025024062	0	SLC4A2
MAPK3 (ERK1) activation	R-HSA-110056	1	1039	10	10985	0.6299179909934558	0.8395715472663537	1.0572666025024062	0	JAK2
Nuclear events stimulated by ALK signaling in cancer	R-HSA-9725371	3	1039	33	10985	0.6157642844021026	0.8395715472663537	0.9611514568203693	0	RBX1, MAPK1, SKP1A
FGFR2b ligand binding and activation	R-HSA-190377	1	1039	10	10985	0.6299179909934558	0.8395715472663537	1.0572666025024062	0	FGF1
mRNA Editing	R-HSA-75072	1	1039	10	10985	0.6299179909934558	0.8395715472663537	1.0572666025024062	0	APOBEC3B
Signaling by MET	R-HSA-6806834	7	1039	79	10985	0.6288603339845372	0.8395715472663537	0.9368185085464358	0	RPS27A, UBC, UBB, ARF6, PTPN2, RAC1, PIK3R1
Factors involved in megakaryocyte development and platelet production	R-HSA-983231	15	1039	168	10985	0.6324862543075168	0.8417153945791991	0.9439880379485769	0	EHD1, AK3, TUBB2C, HIST1H3C, H3F3A, PRKAR1A, CDK5, JAK2, TUBB1, RAC1, TUBA8, MFN2, KIF9, WEE1, GATA6
Chromatin modifications during the maternal to zygotic transition (MZT)	R-HSA-9821002	6	1039	68	10985	0.6321564277342331	0.8417153945791991	0.9328822963256524	0	HIST2H2BE, HIST1H3C, H3F3A, HIST1H2BD, HIST2H2AA, H2AFV
Signaling by TGFBR3	R-HSA-9839373	4	1039	46	10985	0.6443244675622455	0.8568196482973301	0.9193622630455707	0	INHBA, PSEN1, PSENEN, INHA
Apoptotic cleavage of cell adhesion  proteins	R-HSA-351906	1	1039	11	10985	0.664953545194622	0.8594904335087451	0.9611514568203693	0	DSG2
Signaling by activated point mutants of FGFR1	R-HSA-1839122	1	1039	11	10985	0.664953545194622	0.8594904335087451	0.9611514568203693	0	FGF1
Pyrimidine salvage	R-HSA-73614	1	1039	11	10985	0.664953545194622	0.8594904335087451	0.9611514568203693	0	HDHD1A
Interleukin-6 signaling	R-HSA-1059683	1	1039	11	10985	0.664953545194622	0.8594904335087451	0.9611514568203693	0	JAK2
Metallothioneins bind metals	R-HSA-5661231	1	1039	11	10985	0.664953545194622	0.8594904335087451	0.9611514568203693	0	MT3
Calcineurin activates NFAT	R-HSA-2025928	1	1039	11	10985	0.664953545194622	0.8594904335087451	0.9611514568203693	0	CALM2
Transport of organic anions	R-HSA-879518	1	1039	11	10985	0.664953545194622	0.8594904335087451	0.9611514568203693	0	SLCO3A1
Signaling by FGFR4 in disease	R-HSA-5655291	1	1039	11	10985	0.664953545194622	0.8594904335087451	0.9611514568203693	0	PIK3R1
Aberrant regulation of mitotic cell cycle due to RB1 defects	R-HSA-9687139	3	1039	35	10985	0.6561007456856011	0.8594904335087451	0.9062285164306338	0	ANAPC10, UBE2D1, C10orf104
SUMOylation of chromatin organization proteins	R-HSA-4551638	6	1039	70	10985	0.6604309355950684	0.8594904335087451	0.9062285164306338	0	RNF2, NUP153, NUP43, UBE2I, SUZ12, NUP98
Regulation of CDH11 function	R-HSA-9762292	1	1039	11	10985	0.664953545194622	0.8594904335087451	0.9611514568203693	0	CTNNA1
Beta-oxidation of very long chain fatty acids	R-HSA-390247	1	1039	11	10985	0.664953545194622	0.8594904335087451	0.9611514568203693	0	ACOT8
Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol	R-HSA-193368	2	1039	23	10985	0.6540874286531754	0.8594904335087451	0.9193622630455707	0	ACOT8, AKR1C3
RHO GTPases activate KTN1	R-HSA-5625970	1	1039	11	10985	0.664953545194622	0.8594904335087451	0.9611514568203693	0	RAC1
EPH-Ephrin signaling	R-HSA-2682334	8	1039	92	10985	0.6515220393057846	0.8594904335087451	0.9193622630455707	0	MYL6, CLTC, PSEN1, PSENEN, AP2M1, ARPC2, ARPC1A, RAC1
NFE2L2 regulating tumorigenic genes	R-HSA-9818030	1	1039	11	10985	0.664953545194622	0.8594904335087451	0.9611514568203693	0	EGF
SHC-mediated cascade:FGFR2	R-HSA-5654699	2	1039	23	10985	0.6540874286531754	0.8594904335087451	0.9193622630455707	0	FGF1, FGF18
HCMV Late Events	R-HSA-9610379	10	1039	115	10985	0.657517135357231	0.8594904335087451	0.9193622630455704	0	HIST2H2BE, HIST1H3C, VPS28, CHMP4A, HIST1H2BD, HIST2H2AA, NUP153, NUP43, CHMP2B, NUP98
Nucleotide salvage	R-HSA-8956321	2	1039	23	10985	0.6540874286531754	0.8594904335087451	0.9193622630455707	0	HDHD1A, ADK
Glycosphingolipid metabolism	R-HSA-1660662	5	1039	58	10985	0.6524711373643486	0.8594904335087451	0.9114367262951777	0	B3GALNT1, PSAP, ASAH1, CTSA, ST8SIA5
Constitutive Signaling by Overexpressed ERBB2	R-HSA-9634285	1	1039	11	10985	0.664953545194622	0.8594904335087451	0.9611514568203693	0	HSP90AA1
Signaling by NTRK1 (TRKA)	R-HSA-187037	10	1039	115	10985	0.657517135357231	0.8594904335087451	0.9193622630455704	0	RRAD, CLTC, CDK5, RIT1, F3, AP2M1, PPP2R1A, MAPK1, DUSP3, PIK3R1
Signaling by Leptin	R-HSA-2586552	1	1039	11	10985	0.664953545194622	0.8594904335087451	0.9611514568203693	0	JAK2
Transcriptional regulation of testis differentiation	R-HSA-9690406	1	1039	11	10985	0.664953545194622	0.8594904335087451	0.9611514568203693	0	PTGDS
Regulation of gene expression by Hypoxia-inducible Factor	R-HSA-1234158	1	1039	11	10985	0.664953545194622	0.8594904335087451	0.9611514568203693	0	HIGD1A
Gamma-carboxylation, transport, and amino-terminal cleavage of proteins	R-HSA-159854	1	1039	11	10985	0.664953545194622	0.8594904335087451	0.9611514568203693	0	GGCX
Transcriptional Regulation by E2F6	R-HSA-8953750	3	1039	35	10985	0.6561007456856011	0.8594904335087451	0.9062285164306338	0	RNF2, CBX3, SUZ12
Regulation of Complement cascade	R-HSA-977606	4	1039	47	10985	0.6612997060489056	0.8594904335087451	0.8998013638318351	0	CD81, CD55, CFHR5, C1QA
Condensation of Prometaphase Chromosomes	R-HSA-2514853	1	1039	11	10985	0.664953545194622	0.8594904335087451	0.9611514568203693	0	CSNK2A1
Type I hemidesmosome assembly	R-HSA-446107	1	1039	11	10985	0.664953545194622	0.8594904335087451	0.9611514568203693	0	DST
RAF-independent MAPK1/3 activation	R-HSA-112409	2	1039	23	10985	0.6540874286531754	0.8594904335087451	0.9193622630455707	0	JAK2, MAPK1
MET activates RAP1 and RAC1	R-HSA-8875555	1	1039	11	10985	0.664953545194622	0.8594904335087451	0.9611514568203693	0	RAC1
Synthesis of PIPs at the late endosome membrane	R-HSA-1660517	1	1039	11	10985	0.664953545194622	0.8594904335087451	0.9611514568203693	0	MTMR4
Acyl chain remodelling of PS	R-HSA-1482801	2	1039	23	10985	0.6540874286531754	0.8594904335087451	0.9193622630455707	0	HRASLS3, C3F
SARS-CoV-2 modulates autophagy	R-HSA-9754560	1	1039	11	10985	0.664953545194622	0.8594904335087451	0.9611514568203693	0	MAP1LC3B
Nuclear Pore Complex (NPC) Disassembly	R-HSA-3301854	3	1039	35	10985	0.6561007456856011	0.8594904335087451	0.9062285164306338	0	NUP153, NUP43, NUP98
RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function	R-HSA-8936459	8	1039	92	10985	0.6515220393057846	0.8594904335087451	0.9193622630455707	0	HIST2H2BE, HIST1H3C, H3F3A, HIST1H2BD, HIST2H2AA, H2AFV, PRMT1, ASH2L
Free fatty acids regulate insulin secretion	R-HSA-400451	1	1039	11	10985	0.664953545194622	0.8594904335087451	0.9611514568203693	0	CD36
Parasite infection	R-HSA-9664407	5	1039	59	10985	0.6675203893709842	0.8609049727622841	0.8959886461884797	0	ARPC2, NCKAP1, ARPC1A, RAC1, MAPK1
FCGR3A-mediated phagocytosis	R-HSA-9664422	5	1039	59	10985	0.6675203893709842	0.8609049727622841	0.8959886461884797	0	ARPC2, NCKAP1, ARPC1A, RAC1, MAPK1
Leishmania phagocytosis	R-HSA-9664417	5	1039	59	10985	0.6675203893709842	0.8609049727622841	0.8959886461884797	0	ARPC2, NCKAP1, ARPC1A, RAC1, MAPK1
Gap junction assembly	R-HSA-190861	3	1039	36	10985	0.6750922382242529	0.8689436006309513	0.8810555020853384	0	TUBB2C, TUBB1, TUBA8
Growth hormone receptor signaling	R-HSA-982772	2	1039	24	10985	0.6772310247086177	0.8689436006309513	0.8810555020853384	0	JAK2, MAPK1
Metal ion SLC transporters	R-HSA-425410	2	1039	24	10985	0.6772310247086177	0.8689436006309513	0.8810555020853384	0	SLC41A1, SLC40A1
Impaired BRCA2 binding to PALB2	R-HSA-9709603	2	1039	24	10985	0.6772310247086177	0.8689436006309513	0.8810555020853384	0	NBN, HTATIP
TP53 Regulates Transcription of Cell Cycle Genes	R-HSA-6791312	4	1039	48	10985	0.6777165596711183	0.8689436006309513	0.8810555020853384	0	C40, CNOT8, PRMT1, CNOT7
Thromboxane signalling through TP receptor	R-HSA-428930	2	1039	24	10985	0.6772310247086177	0.8689436006309513	0.8810555020853384	0	GNB5, AAMP
Azathioprine ADME	R-HSA-9748787	2	1039	24	10985	0.6772310247086177	0.8689436006309513	0.8810555020853384	0	GSTM1, RAC1
Heme signaling	R-HSA-9707616	4	1039	48	10985	0.6777165596711183	0.8689436006309513	0.8810555020853384	0	APOA1, XPO1, PGRMC2, PPARGC1A
Epigenetic regulation of gene expression	R-HSA-212165	22	1039	251	10985	0.6797394858464549	0.8709006999084602	0.9266878587670492	0	MYST1, HIST2H2BE, HIST1H3C, POLR1E, H3F3A, HIST1H2BD, SS18, POLR2K, CBX3, HIST2H2AA, MNAT1, H2AFV, POLR2E, UBE2I, POLR2L, SUZ12, POLR1B, TDG, ASH2L, PPHLN1, SAP18, KIAA0409
G beta:gamma signalling through PI3Kgamma	R-HSA-392451	2	1039	25	10985	0.6990960922964732	0.8777484222534101	0.8458132820019251	0	AKT1, GNB5
GP1b-IX-V activation signalling	R-HSA-430116	1	1039	12	10985	0.6966751842089093	0.8777484222534101	0.8810555020853384	0	PIK3R1
Diseases of mitotic cell cycle	R-HSA-9675126	3	1039	37	10985	0.6932981876241	0.8777484222534101	0.8572431912181672	0	ANAPC10, UBE2D1, C10orf104
Signaling by Erythropoietin	R-HSA-9006335	2	1039	25	10985	0.6990960922964732	0.8777484222534101	0.8458132820019251	0	JAK2, PIK3R1
Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane	R-HSA-83936	1	1039	12	10985	0.6966751842089093	0.8777484222534101	0.8810555020853384	0	SLC25A4
TP53 Regulates Transcription of Caspase Activators and Caspases	R-HSA-6803207	1	1039	12	10985	0.6966751842089093	0.8777484222534101	0.8810555020853384	0	CRADD
Defective homologous recombination repair (HRR) due to BRCA1 loss of function	R-HSA-9701192	2	1039	25	10985	0.6990960922964732	0.8777484222534101	0.8458132820019251	0	NBN, HTATIP
Signaling by LTK	R-HSA-9842663	1	1039	12	10985	0.6966751842089093	0.8777484222534101	0.8810555020853384	0	PIK3R1
Sema4D in semaphorin signaling	R-HSA-400685	2	1039	25	10985	0.6990960922964732	0.8777484222534101	0.8458132820019251	0	MYL6, RAC1
Packaging Of Telomere Ends	R-HSA-171306	4	1039	49	10985	0.6935707241469005	0.8777484222534101	0.8630747775529847	0	HIST2H2BE, HIST1H2BD, HIST2H2AA, H2AFV
Caspase-mediated cleavage of cytoskeletal proteins	R-HSA-264870	1	1039	12	10985	0.6966751842089093	0.8777484222534101	0.8810555020853384	0	MAPT
HSF1 activation	R-HSA-3371511	1	1039	12	10985	0.6966751842089093	0.8777484222534101	0.8810555020853384	0	HSP90AA1
Constitutive Signaling by AKT1 E17K in Cancer	R-HSA-5674400	2	1039	25	10985	0.6990960922964732	0.8777484222534101	0.8458132820019251	0	AKT1, MAPKAP1
Vitamin D (calciferol) metabolism	R-HSA-196791	1	1039	12	10985	0.6966751842089093	0.8777484222534101	0.8810555020853384	0	UBE2I
CD28 dependent Vav1 pathway	R-HSA-389359	1	1039	12	10985	0.6966751842089093	0.8777484222534101	0.8810555020853384	0	RAC1
Pregnenolone biosynthesis	R-HSA-196108	1	1039	12	10985	0.6966751842089093	0.8777484222534101	0.8810555020853384	0	AKR1B1
Transcriptional regulation of white adipocyte differentiation	R-HSA-381340	7	1039	84	10985	0.6927938907126492	0.8777484222534101	0.8810555020853384	0	RELA, CD36, LPL, MED31, NFKB1, CRSP8, PPARGC1A
Serotonin receptors	R-HSA-390666	1	1039	12	10985	0.6966751842089093	0.8777484222534101	0.8810555020853384	0	HTR1A
Regulation of glycolysis by fructose 2,6-bisphosphate metabolism	R-HSA-9634600	1	1039	12	10985	0.6966751842089093	0.8777484222534101	0.8810555020853384	0	PPP2R1A
Frs2-mediated activation	R-HSA-170968	1	1039	12	10985	0.6966751842089093	0.8777484222534101	0.8810555020853384	0	MAPK1
Defective homologous recombination repair (HRR) due to PALB2 loss of function	R-HSA-9701193	2	1039	25	10985	0.6990960922964732	0.8777484222534101	0.8458132820019251	0	NBN, HTATIP
Negative regulation of the PI3K/AKT network	R-HSA-199418	10	1039	118	10985	0.6892873049881256	0.8777484222534101	0.8959886461884797	0	FGF1, EGF, FGF18, AKT1, RAC1, PPP2R1A, MAPK1, PPP2R5E, PPP2R5C, PIK3R1
FRS-mediated FGFR2 signaling	R-HSA-5654700	2	1039	25	10985	0.6990960922964732	0.8777484222534101	0.8458132820019251	0	FGF1, FGF18
Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants	R-HSA-9673767	1	1039	12	10985	0.6966751842089093	0.8777484222534101	0.8810555020853384	0	PIK3R1
Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA2/RAD51/RAD51C binding function	R-HSA-9704646	2	1039	25	10985	0.6990960922964732	0.8777484222534101	0.8458132820019251	0	NBN, HTATIP
Signaling by PDGFRA extracellular domain mutants	R-HSA-9673770	1	1039	12	10985	0.6966751842089093	0.8777484222534101	0.8810555020853384	0	PIK3R1
Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA1 binding function	R-HSA-9704331	2	1039	25	10985	0.6990960922964732	0.8777484222534101	0.8458132820019251	0	NBN, HTATIP
Specification of primordial germ cells	R-HSA-9827857	1	1039	12	10985	0.6966751842089093	0.8777484222534101	0.8810555020853384	0	PDPN
Meiotic recombination	R-HSA-912446	7	1039	85	10985	0.7046833788680901	0.8841306484510943	0.8706901432372757	0	HIST2H2BE, NBN, HIST1H3C, H3F3A, HIST1H2BD, HIST2H2AA, H2AFV
Inositol phosphate metabolism	R-HSA-1483249	4	1039	50	10985	0.7088605368939129	0.888735798221532	0.8458132820019251	0	IMPA1, CALM2, IMPA2, INPP5A
Apoptotic cleavage of cellular proteins	R-HSA-111465	3	1039	38	10985	0.7107232168706621	0.8897990880736198	0.8346841598703206	0	MAPT, FNTA, DSG2
RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known	R-HSA-8939243	3	1039	38	10985	0.7107232168706621	0.8897990880736198	0.8346841598703206	0	PCGF5, RNF2, CSNK2A1
Triglyceride biosynthesis	R-HSA-75109	1	1039	13	10985	0.7253960885748022	0.8985485447459062	0.8132820019249278	0	DGAT1
NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10	R-HSA-933543	1	1039	13	10985	0.7253960885748022	0.8985485447459062	0.8132820019249278	0	IKBKG
Purine salvage	R-HSA-74217	1	1039	13	10985	0.7253960885748022	0.8985485447459062	0.8132820019249278	0	ADK
Anchoring of the basal body to the plasma membrane	R-HSA-5620912	8	1039	98	10985	0.7202207304505515	0.8985485447459062	0.8630747775529847	0	TUBB2C, CSNK1E, HSP90AA1, MAPRE1, C14orf94, PPP2R1A, DCTN3, CETN2
Scavenging of heme from plasma	R-HSA-2168880	1	1039	13	10985	0.7253960885748022	0.8985485447459062	0.8132820019249278	0	APOA1
Uptake and function of anthrax toxins	R-HSA-5210891	1	1039	13	10985	0.7253960885748022	0.8985485447459062	0.8132820019249278	0	CALM2
CLEC7A (Dectin-1) induces NFAT activation	R-HSA-5607763	1	1039	13	10985	0.7253960885748022	0.8985485447459062	0.8132820019249278	0	CALM2
alpha-linolenic (omega3) and linoleic (omega6) acid metabolism	R-HSA-2046104	1	1039	13	10985	0.7253960885748022	0.8985485447459062	0.8132820019249278	0	ACOT8
GRB2 events in EGFR signaling	R-HSA-179812	1	1039	13	10985	0.7253960885748022	0.8985485447459062	0.8132820019249278	0	EGF
ERBB2 Activates PTK6 Signaling	R-HSA-8847993	1	1039	13	10985	0.7253960885748022	0.8985485447459062	0.8132820019249278	0	EGF
