description	annotation_id	genes_found	input_size	term_genes	universe	pval	pval_adj	relative_enrichment	annotsbias	genes
Transcriptional activation by NRF2 in response to phytochemicals	WP3	266	819	2846	8468	0.7757498381515708	0.9999999850459425	0.966370554564511	0	GSR, TNNI3, RELA, HIST2H2BE, DSCR1L1, MDH2, PRDX2, COPS5, APOA1, RPS27A, PIN1, VIL2, CTNNA1, NR1D2, NBN, CTGF, HIST1H3C, HMGA1, ARMCX1, TTRAP, ADH5, HADHB, WWP1, SMS, RHEB, PDGFC, RPLP2, ANAPC10, SUPT4H1, PPP5C, XPO1, H3F3A, ATP6V1E1, KLF11, HSP90B1, KIAA1737, SCO1, CSNK1E, CLTC, FGF1, EIF4B, CAV3, SORBS1, HIBCH, CYCS, IDH2, LTBP1, PRKAR1A, MT3, RPL13A, IKBKG, IRF6, PTGDS, PRKAB1, PPAP2B, NEDD4L, PODXL, CDK5, SSR3, CAV2, PDIA6, PSEN1, HIST1H2BD, ABHD5, F3, UBC, XBP1, FABP3, MITF, JAK2, KEAP1, ACTA1, DLD, DLST, CCT7, PGK1, FGF14, DMD, HADHA, DGAT1, EGF, HSP90AA1, EIF2A, SQSTM1, TRAF3IP2, EIF3S3, RBX1, GOT1, CAB39, MAT2B, CAMK2B, TCEB2, TMSB4X, ACP1, BMPR1A, PPP1CA, UBB, ATP6V0D1, SIX3, SSR4, PPP1R12B, CD55, ACSS2, CPT1B, GAMT, ALS2CR2, CD36, FCER1G, IL17RD, HIST2H2AA, FBXO32, RDBP, COL4A6, CDKN2B, USP10, ARF6, CX3CR1, TCAP, MYST3, BHLHB2, MSH2, SIRT3, MAGED1, SEPP1, ARF4, TNNC2, FGF18, LPL, PTDSS1, UBE2D1, AKT1, SET, ANXA5, TUBGCP2, MAPT, INHA, ALDOA, CYBA, TTN, ABCF2, PLCL1, PRKAG2, ACADVL, ECHS1, IARS, H2AFV, RPL26, HADH, GLE1L, ZC3H15, MYBPC3, GSTM1, ODC1, RAD17, RAC1, NUP153, SFRP1, ECHDC3, GNPAT, ECH1, SNW1, TRIM63, CPT2, CALU, NUP43, RAB2, MAPKAP1, UBE2N, AKAP13, FH, GNB5, RYR2, UBE2I, ZBTB16, HTR1A, HNRPAB, NFKB1, RBM39, FEZ2, HAT1, TPM1, C1QA, ETV6, EI24, ECHDC1, PPP2R1A, APIP, PPP3CC, HTATIP, FLOT1, H2AFY, BCKDHA, ADAM9, CS, DECR1, QKI, MYL7, SIAH2, PDHA1, DLAT, DBI, SUCLG1, SOD2, GPX1, CSRP2, SLC25A20, LDHA, HMGB1, IGFBP2, FBXW11, HSPA8, HK1, POSTN, MAPK1, GSTP1, TMOD1, UBE3A, PPAP2A, NCAM1, AHSA1, SOD1, NDN, EMP2, PRKAG1, MDH1, TRAP1, RIOK2, OBFC1, SKP1A, PPP2R5E, LARS2, TDG, DAAM1, GOT2, DKK4, TCEB1, MYOM1, IFNAR1, CGNL1, DUSP3, C10orf104, RARS, AIFM1, COMMD1, PPP2R5C, FGF12, NUP98, AKAP6, PPARGC1A, DSCR1, PDK4, ACAA2, SPTBN1, HSD17B10, PRPF38A, DAG1, PIK3R1, PPP2R2A, ACTN2, PPP2R3C, ACO2, NPC2, CREM, C1orf51, SMAD2, PPM1A
Interactome of polycomb repressive complex 2 PRC2 	WP2916	1	819	16	8468	0.8038803229745557	0.9999999850459425	0.6462148962148961	0	SUZ12
Extracellular vesicle mediated signaling in recipient cells	WP2870	3	819	29	8468	0.5417605485308415	0.9999999850459425	1.0695970695970696	0	AKT1, DKK4, SMAD2
Heart development	WP1591	5	819	47	8468	0.4820158806053996	0.9999999850459425	1.0999402488764192	0	BMPR1A, BHLHB2, GATA6, MAPK1, HAND1
Thermogenesis	WP4321	8	819	108	8468	0.8325281435594417	0.9999999850459425	0.765884321439877	0	RHEB, PRKAB1, CPT1B, PRKAG2, CPT2, SLC25A20, PRKAG1, PPARGC1A
Envelope proteins and their potential roles in EDMD physiopathology	WP4535	4	819	46	8468	0.6623620695853775	0.9999999850459425	0.8990815947337687	0	CTGF, EMD, MAPK1, SMAD2
15q11q13 copy number variation	WP5407	5	819	59	8468	0.6873556340875506	0.9999999850459425	0.8762235880879948	0	RELA, NSMCE1, MITF, ANKRD2, CANX
Oxidative damage response	WP3941	4	819	40	8468	0.5497895619083556	0.9999999850459425	1.033943833943834	0	TTRAP, CYCS, NFKB1, C1QA
Netrin UNC5B signaling	WP4747	5	819	52	8468	0.57433884315029	0.9999999850459425	0.9941767634075327	0	CTGF, PPP1CA, AKT1, RAC1, MAPK1
COVID 19 adverse outcome pathway	WP4891	1	819	15	8468	0.7828399751249566	0.9999999850459425	0.6892958892958893	0	ACE2
22q11 2 copy number variation syndrome	WP4657	7	819	125	8468	0.9645091982711924	0.9999999850459425	0.5790085470085471	0	XPO1, TUSC4, ALDH4A1, MRPL40, RBX1, KPNB1, DGCR14
Biosynthesis and regeneration of tetrahydrobiopterin and catabolism of phenylalanine	WP4156	2	819	15	8468	0.43342138893112453	0.9999999850459425	1.3785917785917785	0	MAOB, QDPR
Tumor suppressor activity of SMARCB1	WP4204	2	819	31	8468	0.8160501580872203	0.9999999850459425	0.66706053802828	0	H3F3A, SUZ12
Nitric oxide metabolism in cystic fibrosis	WP4947	1	819	13	8468	0.7337554190584404	0.9999999850459425	0.7953414107260262	0	PRMT1
mir 124 predicted interactions with cell cycle and differentiation 	WP3595	1	819	6	8468	0.456924187123194	0.9999999850459425	1.7232397232397232	0	ALS2CR2
Peroxiredoxin 2 induced ovarian failure	WP4873	1	819	8	8468	0.5569664274144855	0.9999999850459425	1.2924297924297923	0	PRDX2
Glycerophospholipid biosynthetic pathway	WP2533	3	819	30	8468	0.5653690894675386	0.9999999850459425	1.0339438339438338	0	PTDSS1, GNPAT, CDIPT
Physiological and pathological hypertrophy of the heart	WP1528	3	819	24	8468	0.41389287739563646	0.9999999850459425	1.2924297924297923	0	CAMK2D, RAC1, MAPK1
Metabolism of sphingolipids in ER and Golgi apparatus	WP4142	2	819	21	8468	0.6166292210030299	0.9999999850459425	0.9847084132798418	0	B3GALNT1, B3GALT2
Cardiac progenitor differentiation	WP2406	3	819	53	8468	0.8983221283038408	0.9999999850459425	0.5852512267606607	0	TNNI3, INHBA, NCAM1
Omega 3 omega 6 fatty acid synthesis	WP4723	1	819	15	8468	0.7828399751249566	0.9999999850459425	0.6892958892958893	0	ACOT2
Ulcerative colitis signaling	WP5174	1	819	18	8468	0.8400489102231554	0.9999999850459425	0.5744132410799078	0	NFKB1
MicroRNAs in cardiomyocyte hypertrophy	WP1544	10	819	102	8468	0.5313142231267753	0.9999999850459425	1.0136704254351314	0	CAMK2D, IKBKG, EGF, AKT1, RAC1, NFKB1, MAPK1, NPPB, DSCR1, PIK3R1
Homologous recombination	WP186	1	819	13	8468	0.7337554190584404	0.9999999850459425	0.7953414107260262	0	NBN
Hepatitis B infection	WP4666	11	819	151	8468	0.8759272233456272	0.9999999850459425	0.7532041174425281	0	RELA, CYCS, IKBKG, JAK2, YWHAQ, AKT1, NFKB1, MAPK1, IFNAR1, PIK3R1, SMAD2
DNA replication	WP466	17	819	198	8468	0.7343807809004756	0.9999999850459425	0.887729554396221	0	RELA, ORC3L, CYCS, IKBKG, UBC, JAK2, YWHAQ, RFC4, AKT1, NFKB1, MCM3, MAPK1, IFNAR1, POLA1, PIK3R1, MCM4, SMAD2
TCA cycle nutrient use and invasiveness of ovarian cancer	WP2868	1	819	5	8468	0.3987374928863932	0.9999999850459425	2.067887667887668	0	MAPK1
Bladder cancer	WP2828	3	819	40	8468	0.7574463526785454	0.9999999850459425	0.7754578754578755	0	EGF, MAPK1, PIK3R1
PI3K Akt signaling	WP4172	26	819	339	8468	0.9177654171463521	0.9999999850459425	0.7929952708713771	0	RELA, RHEB, PDGFC, HSP90B1, FGF1, EIF4B, IKBKG, JAK2, FGF14, EGF, HSP90AA1, COL4A6, FGF18, AKT1, RAC1, GNB5, NFKB1, PPP2R1A, MAPK1, PPP2R5E, IFNAR1, PPP2R5C, FGF12, PIK3R1, PPP2R2A, PPP2R3C
Serotonin and anxiety	WP3947	2	819	17	8468	0.49981593019871273	0.9999999850459425	1.2164045105221577	0	CAMK2B, HTR1A
EPO receptor signaling	WP581	3	819	26	8468	0.4667745433060712	0.9999999850459425	1.1930121160890392	0	JAK2, AKT1, MAPK1
Neurogenesis regulation in the olfactory epithelium	WP5265	4	819	57	8468	0.8149159904667529	0.9999999850459425	0.7255746203114625	0	VLDLR, CDK5, PSEN1, MAPT
MTHFR deficiency	WP4288	2	819	24	8468	0.6896639016835441	0.9999999850459425	0.8616198616198616	0	CYCS, C2orf56
SARS CoV 2 altering angiogenesis via NRP1	WP5065	1	819	5	8468	0.3987374928863932	0.9999999850459425	2.067887667887668	0	ACE2
Mammary gland development pathway Puberty Stage 2 of 4 	WP2814	1	819	13	8468	0.7337554190584404	0.9999999850459425	0.7953414107260262	0	EGF
Rubinstein Taybi syndrome 1	WP5367	1	819	15	8468	0.7828399751249566	0.9999999850459425	0.6892958892958893	0	POLR1E
Purine metabolism and related disorders	WP4224	3	819	23	8468	0.386817691727971	0.9999999850459425	1.348622392100653	0	ADSL, RRM2B, PAICS
Cytokine cytokine receptor interaction	WP5473	8	819	254	8468	0.9999869961608495	0.9999999850459425	0.3256516012421524	0	INHBA, TNFRSF12A, IL12RB1, BMPR1A, CX3CR1, INHA, TNFRSF9, IFNAR1
Disruption of postsynaptic signaling by CNV	WP4875	4	819	33	8468	0.39771270049073754	0.9999999850459425	1.2532652532652533	0	CAMK2D, CAMK2B, RYR2, MAPK1
Kisspeptin kisspeptin receptor system in the ovary	WP4871	3	819	39	8468	0.7418720933707812	0.9999999850459425	0.7953414107260262	0	AKT1, NFKB1, MAPK1
RalA downstream regulated genes	WP2290	1	819	12	8468	0.7052030671151202	0.9999999850459425	0.8616198616198616	0	RAC1
Vitamin D sensitive calcium signaling in depression	WP4698	1	819	36	8468	0.9745207044069298	0.9999999850459425	0.2872066205399539	0	GSR
ATM signaling	WP2516	3	819	40	8468	0.7574463526785454	0.9999999850459425	0.7754578754578755	0	NBN, IKBKG, CRADD
Endochondral ossification	WP474	15	819	204	8468	0.8990130820029404	0.9999999850459425	0.7602528190763486	0	CTGF, RHEB, CAB39, BMPR1A, PPP1CA, ACAT1, FGF18, AKT1, OXCT1, RAC1, CPT2, SLC25A20, MAPK1, NPPB, PPARGC1A
Wnt beta catenin signaling in leukemia	WP3658	2	819	26	8468	0.7317028993285343	0.9999999850459425	0.7953414107260262	0	AKT1, ZBTB16
Breast cancer pathway	WP4262	9	819	154	8468	0.9683249823778008	0.9999999850459425	0.6042528899671757	0	NBN, FGF1, EGF, FGF18, AKT1, CSNK2A1, MAPK1, SKP1A, PIK3R1
Physico chemical features and toxicity associated pathways	WP3680	7	819	66	8468	0.4582559487506494	0.9999999850459425	1.0966070966070967	0	ACTA1, TMSB4X, AKT1, GPX1, MAPK1, SOD1, DAAM1
PGK1 PKM2 KHKC KHKA acting as protein kinases	WP5433	2	819	15	8468	0.43342138893112453	0.9999999850459425	1.3785917785917785	0	H3F3A, PGK1
Complement activation	WP545	2	819	28	8468	0.7688013149196136	0.9999999850459425	0.7385313099598814	0	CD55, C1QA
Primary ovarian insufficiency	WP5316	15	819	173	8468	0.7113163888238103	0.9999999850459425	0.8964830930148849	0	HLA-DRB1, NBN, CLPP, PCCB, BMPR1A, EIF2B3, AKT1, INHA, EIF2S2, HAX1, XRCC6, PCCA, LARS2, SIL1, INSL3
Mammalian disorder of sexual development	WP4842	2	819	25	8468	0.7113237950191142	0.9999999850459425	0.8271550671550671	0	PTGDS, INSL3
Male infertility	WP4673	8	819	145	8468	0.9754254348705178	0.9999999850459425	0.5704517704517705	0	HMGA1, ERCC1, HLA-DRA, PEX10, SLC16A7, PACRG, SOD2, GPX1
Phase I biotransformations non P450	WP136	1	819	8	8468	0.5569664274144855	0.9999999850459425	1.2924297924297923	0	ESD
Melatonin metabolism and effects	WP3298	2	819	35	8468	0.8655521022901419	0.9999999850459425	0.5908250479679051	0	CSNK1E, NFKB1
Fatty acids and lipoproteins transport in hepatocytes	WP5323	4	819	35	8468	0.44274454404888797	0.9999999850459425	1.1816500959358103	0	VDAC1, FABP3, DBI, NPC2
Cholesterol synthesis disorders	WP5193	1	819	18	8468	0.8400489102231554	0.9999999850459425	0.5744132410799078	0	FDFT1
Eicosanoid metabolism via lipooxygenases LOX 	WP4721	1	819	28	8468	0.9423251823760325	0.9999999850459425	0.3692656549799407	0	ZADH1
Amino acid conjugation of benzoic acid	WP521	10	819	119	8468	0.7264110924156408	0.9999999850459425	0.868860364658684	0	SH2D1A, XBP1, PGK1, ACSS2, PGAM1, AKT1, BLNK, LDHA, HSPA8, HK1
Serotonin and anxiety related events	WP3944	1	819	14	8468	0.7595454027120344	0.9999999850459425	0.7385313099598814	0	HTR1A
Effect of progerin on genes involved in progeria	WP4320	3	819	37	8468	0.7083535405435488	0.9999999850459425	0.8383328383328382	0	HIST1H3C, H3F3A, CBX3
Cell cycle	WP179	11	819	120	8468	0.6206026671358946	0.9999999850459425	0.9477818477818478	0	ANAPC10, ORC3L, YWHAQ, RBX1, CDKN2B, MCM3, MAD2L2, WEE1, SKP1A, MCM4, SMAD2
T cell modulation in pancreatic cancer	WP5078	2	819	46	8468	0.9454197746391696	0.9999999850459425	0.44954079736688435	0	TNFRSF9, B2M
Oxysterols derived from cholesterol	WP4545	3	819	51	8468	0.8830239433863907	0.9999999850459425	0.6082022552610789	0	ACOT8, ACOT2, ACOT7
Aflatoxin B1 metabolism	WP699	1	819	7	8468	0.5094861217422089	0.9999999850459425	1.4770626199197627	0	GSTM1
Tryptophan catabolism leading to NAD production	WP4210	1	819	16	8468	0.8038803229745557	0.9999999850459425	0.6462148962148961	0	ITGB1BP3
16p11 2 distal deletion syndrome	WP4950	4	819	33	8468	0.39771270049073754	0.9999999850459425	1.2532652532652533	0	CD81, JAK2, PRMT1, PLN
IDO metabolic pathway	WP5414	1	819	11	8468	0.6735928696769534	0.9999999850459425	0.9399489399489399	0	GOT2
Serotonin HTR1 group and FOS pathway	WP722	3	819	37	8468	0.7083535405435488	0.9999999850459425	0.8383328383328382	0	JAK2, HTR1A, MAPK1
T cell receptor signaling	WP69	13	819	152	8468	0.7211485289055042	0.9999999850459425	0.8842940685045948	0	GSR, RELA, IKBKG, AKR1C3, PGM1, AKT1, GSTM1, NFKB1, HK1, MAPK1, AKR1B1, SORD, PIK3R1
Transcription factor regulation in adipogenesis	WP3599	1	819	22	8468	0.8936216926525812	0.9999999850459425	0.46997446997446995	0	PPARGC1A
Familial hyperlipidemia type 4	WP5111	2	819	22	8468	0.6423468707089794	0.9999999850459425	0.9399489399489399	0	APOA1, LPL
T cell antigen receptor TCR pathway during Staphylococcus aureus infection	WP3863	5	819	62	8468	0.729039808726546	0.9999999850459425	0.83382567253535	0	IKBKG, AKT1, NFKB1, AHSA1, DAG1
Th17 cell differentiation pathway	WP5130	5	819	69	8468	0.8102700499282777	0.9999999850459425	0.7492346622781405	0	JAK2, HSP90AA1, NFKB1, MAPK1, SMAD2
Apoptosis	WP254	8	819	93	8468	0.6887204739030905	0.9999999850459425	0.8894140507043733	0	RELA, CYCS, IKBKG, IRF6, AKT1, NFKB1, CRADD, PIK3R1
Notch signaling	WP268	1	819	44	8468	0.9887530690226778	0.9999999850459425	0.23498723498723498	0	PSEN1
p53 transcriptional gene network	WP4963	7	819	96	8468	0.8331047762384721	0.9999999850459425	0.753917378917379	0	RRM2B, ALDH4A1, PRKAB1, MSH2, PRKAG2, GPX1, PRKAG1
Alpha 6 beta 4 signaling	WP244	16	819	157	8468	0.45179521137020023	0.9999999850459425	1.0537007224905313	0	RFC4, AKT1, RAC1, MCM3, PPP3CC, WEE1, GPX1, HMGB1, MAPK1, SLC1A2, SOD1, ALS2, POLA1, DERL1, PIK3R1, MCM4
Tryptophan metabolism	WP465	40	819	479	8468	0.8623337436812992	0.9999999850459425	0.8634186504750179	0	RELA, POLR3K, RHEB, POLR3GL, XPO1, TUSC4, PDE6D, CYCS, ALDH4A1, IKBKG, JAK2, POLR2K, DLD, MRPL40, RBX1, CKS1B, ACAT1, COL4A6, CDKN2B, AKT1, KPNB1, ECHS1, HADH, POLR2E, INMT, ARL3, RAC1, NFKB1, POLR3C, POLR2L, HTATIP, C13orf24, CKS2, MAPK1, DGCR14, SKP1A, GOT2, RHOD, PIK3R1, CETN2
Primary ovarian insufficiency	WP5461	9	819	136	8468	0.9196842786590497	0.9999999850459425	0.6842275371687138	0	NBN, CLPP, PCCB, BMPR1A, NUP43, HAX1, PCCA, LARS2, SIL1
Classical pathway of steroidogenesis with glucocorticoid and mineralocorticoid metabolism	WP4523	1	819	16	8468	0.8038803229745557	0.9999999850459425	0.6462148962148961	0	CYB5A
Induction of autophagy and toll like receptor signaling by graphene oxide 	WP5336	1	819	11	8468	0.6735928696769534	0.9999999850459425	0.9399489399489399	0	NFKB1
Renin angiotensin aldosterone system RAAS 	WP4756	3	819	44	8468	0.8122720528284517	0.9999999850459425	0.704961704961705	0	CAMK2D, CALM2, CAMK2B
Acetylcholine synthesis	WP528	13	819	288	8468	0.9996856501349677	0.9999999850459425	0.46671075837742504	0	HLA-DRB1, UNC45B, CDK5, AKR1C3, HLA-DRA, TCAP, RAC1, TKTL1, PDHA1, BAG3, MAPK1, SORD, RHOD
Acetaminophen in analgesia and antipyresis	WP5444	1	819	9	8468	0.599855847739253	0.9999999850459425	1.1488264821598155	0	HTR1A
Mammary gland development pathway Embryonic development Stage 1 of 4 	WP2813	2	819	18	8468	0.531086781621184	0.9999999850459425	1.1488264821598155	0	AKT1, SFRP1
Non genomic actions of 1 25 dihydroxyvitamin D3	WP4341	5	819	75	8468	0.8633177241507676	0.9999999850459425	0.6892958892958894	0	FAM14A, CAMK2D, CAMK2B, NFKB1, MAPK1
TROP2 regulatory signaling	WP5300	4	819	45	8468	0.6449996219131604	0.9999999850459425	0.9190611857278524	0	JAK2, RAC1, NFKB1, PIK3R1
Selenium micronutrient network	WP15	42	819	445	8468	0.5928340076850698	0.9999999850459425	0.9758571016997983	0	GSR, RRM2B, RELA, MCEE, PRDX1, PRDX2, APOA1, PRDX5, NBN, ADH5, CAMK2D, CYCS, IKBKG, PRKAB1, CDK5, EGF, BMPR1A, BHLHB2, SIRT3, SEPP1, AKT1, PRDX4, GPX3, PRKAG2, RAD17, RAC1, PRMT1, NFKB1, PPP3CC, SHMT2, SOD2, GPX1, GATA6, MAPK1, SOD1, PRKAG1, HAND1, NPPB, PRDX3, PPARGC1A, DSCR1, PIK3R1
Corticotropin releasing hormone signaling	WP2355	6	819	92	8468	0.8915469554645915	0.9999999850459425	0.6743111960503265	0	RELA, HSP90AA1, AKT1, GNB5, NFKB1, MAPK1
MAPK cascade	WP422	18	819	312	8468	0.9957474798183841	0.9999999850459425	0.5965060580445196	0	ADSL, RRM2B, RELA, PDE6D, IKBKG, HRASLS3, CALM2, PDXK, ARF6, PROSC, AKT1, RAC1, GNB5, NFKB1, UMPS, MAPK1, PAICS, PIK3R1
Biosynthesis and turnover of 1 deoxy sphingoid bases	WP5179	1	819	8	8468	0.5569664274144855	0.9999999850459425	1.2924297924297923	0	ASAH1
Acute myeloid leukemia	WP5293	7	819	68	8468	0.490423512320129	0.9999999850459425	1.064353946706888	0	RELA, IKBKG, AKT1, ZBTB16, NFKB1, MAPK1, PIK3R1
Toll like receptor signaling	WP75	7	819	95	8468	0.8250455233108629	0.9999999850459425	0.7618533513270356	0	RELA, IKBKG, AKT1, RAC1, NFKB1, MAPK1, IFNAR1
10q11 21q11 23 copy number variation syndrome	WP5352	3	819	61	8468	0.943041068627428	0.9999999850459425	0.5084969675133609	0	DLD, DLST, BMPR1A
TGF beta receptor signaling	WP560	6	819	55	8468	0.44279134652012225	0.9999999850459425	1.1279387279387278	0	BAMBI, INHBA, LTBP1, EGF, NFKB1, SMAD2
Lung fibrosis	WP3624	4	819	63	8468	0.8709638478223868	0.9999999850459425	0.6564722755198946	0	CTGF, FGF1, EGF, OBFC1
Regucalcin in proximal tubule epithelial kidney cells	WP4838	3	819	32	8468	0.6102800349267644	0.9999999850459425	0.9693223443223443	0	AKT1, MAPK1, SMAD2
Monoamine transport	WP727	1	819	32	8468	0.9616618545159799	0.9999999850459425	0.32310744810744807	0	FBXO32
Polycystic kidney disease pathway	WP2571	5	819	84	8468	0.9191945568607897	0.9999999850459425	0.6154427582999011	0	RHEB, PRKAB1, EGF, PRKAG2, PRKAG1
Neural crest differentiation	WP2064	4	819	101	8468	0.9908287319793546	0.9999999850459425	0.4094827065124095	0	PMP22, MITF, NFKB1, HAND1
Urea cycle and metabolism of amino groups	WP497	7	819	86	8468	0.7384321257949173	0.9999999850459425	0.8415821904193997	0	SMS, GAMT, ACY1, ODC1, MTMR4, CKM, NAGS
NF1 copy number variation syndrome 	WP5366	7	819	107	8468	0.9035520379511379	0.9999999850459425	0.6764118539819475	0	HIST1H3C, EGF, RFC4, ARF6, SUZ12, INPP5A, MAPK1
Metastatic brain tumor	WP2249	1	819	13	8468	0.7337554190584404	0.9999999850459425	0.7953414107260262	0	PIK3R1
Hepatitis C and hepatocellular carcinoma	WP3646	4	819	56	8468	0.80385236097891	0.9999999850459425	0.7385313099598814	0	PODXL, AKT1, RAC1, NFKB1
NIPBL role in DNA damage Cornelia de Lange syndrome	WP5119	1	819	8	8468	0.5569664274144855	0.9999999850459425	1.2924297924297923	0	CBX3
NAD metabolism	WP3644	1	819	16	8468	0.8038803229745557	0.9999999850459425	0.6462148962148961	0	SIRT3
Kleefstra syndrome	WP5351	2	819	29	8468	0.7856191494669299	0.9999999850459425	0.7130647130647131	0	H3F3A, ASH2L
Type I interferon induction and signaling during SARS CoV 2 infection	WP4868	2	819	31	8468	0.8160501580872203	0.9999999850459425	0.66706053802828	0	ACE2, IFNAR1
Vitamin K metabolism and activation of dependent proteins	WP5186	1	819	13	8468	0.7337554190584404	0.9999999850459425	0.7953414107260262	0	GGCX
Macrophage stimulating protein MSP signaling	WP5353	9	819	108	8468	0.7293934329591276	0.9999999850459425	0.8616198616198617	0	RELA, AKT1, NFKB1, LDHA, MAPK1, NR0B2, PPARGC1A, PIK3R1, SMAD2
Integrin mediated cell adhesion	WP185	9	819	102	8468	0.6641324447223694	0.9999999850459425	0.9123033828916183	0	MYPN, CAV3, SORBS1, CAV2, SEPP1, AKT1, TNS, RAC1, MAPK1
GPR143 in melanocytes and retinal pigment epithelium cells	WP4941	1	819	30	8468	0.9529759826084575	0.9999999850459425	0.3446479446479446	0	MITF
Serine metabolism	WP4688	1	819	8	8468	0.5569664274144855	0.9999999850459425	1.2924297924297923	0	SHMT2
Novel intracellular components of RIG I like receptor pathway	WP3865	5	819	60	8468	0.7017144426433888	0.9999999850459425	0.8616198616198616	0	RELA, PIN1, IKBKG, SNW1, NFKB1
Non small cell lung cancer	WP4255	5	819	72	8468	0.8385728030041142	0.9999999850459425	0.7180165513498847	0	CYCS, EGF, AKT1, MAPK1, PIK3R1
Pyrimidine metabolism and related diseases	WP4225	2	819	20	8468	0.589513576358936	0.9999999850459425	1.033943833943834	0	RRM2B, UMPS
Focal adhesion PI3K Akt mTOR signaling	WP3932	24	819	303	8468	0.8767378970166686	0.9999999850459425	0.818965413024819	0	RHEB, PDGFC, HSP90B1, FGF1, EIF4B, IKBKG, JAK2, FGF14, EGF, HSP90AA1, CAB39, COL4A6, FGF18, AKT1, RAB2, PPP2R1A, MAPK1, PPP2R5E, IFNAR1, PPP2R5C, FGF12, PPARGC1A, PIK3R1, PPP2R3C
Nuclear receptors meta pathway	WP2882	22	819	314	8468	0.9626763131177153	0.9999999850459425	0.7244192467122403	0	GSR, PRDX1, APOA1, GSTM3, KEAP1, HSP90AA1, SQSTM1, AIP, GSTA4, BHLHB2, SLC19A2, CPEB4, GPX3, GSTM1, CPT2, AKAP13, DBI, ALAS1, GSTP1, NR0B2, PPARGC1A, PDK4
KCNQ2 related epilepsies	WP5360	2	819	19	8468	0.5609957782124754	0.9999999850459425	1.0883619304671937	0	PPP3CC, CSNK2A1
Glycosphingolipid metabolism	WP5292	1	819	21	8468	0.8822001098369628	0.9999999850459425	0.4923542066399209	0	B3GALT2
ACE inhibitor pathway	WP554	1	819	17	8468	0.8228843475230458	0.9999999850459425	0.6082022552610789	0	ACE2
SMC1 SMC3 role in DNA damage Cornelia de Lange Syndrome	WP5118	1	819	11	8468	0.6735928696769534	0.9999999850459425	0.9399489399489399	0	NBN
Focal adhesion	WP306	13	819	199	8468	0.9556632127421372	0.9999999850459425	0.675440695541198	0	PDGFC, CAV3, CAV2, EGF, PPP1CA, PPP1R12B, COL4A6, AKT1, RAC1, MYL7, MAPK1, EMP2, PIK3R1
1q21 1 copy number variation syndrome	WP4905	3	819	27	8468	0.49241378363660343	0.9999999850459425	1.1488264821598155	0	PRKAB1, PRKAG2, PRKAG1
Overview of proinflammatory and profibrotic mediators	WP5095	1	819	127	8468	0.9999977857792955	0.9999999850459425	0.0814129003105381	0	NFKB1
Eicosanoid synthesis	WP167	2	819	23	8468	0.6666829829928849	0.9999999850459425	0.8990815947337687	0	PTGDS, AKR1C3
2q37 copy number variation syndrome	WP5224	10	819	145	8468	0.9053475402208028	0.9999999850459425	0.7130647130647131	0	GMEB1, GABARAPL2, HDLBP, GABARAPL1, STK25, RAC1, RRAGD, NEDD8, MAP1LC3B, MLPH
Cancer pathways	WP5434	43	819	507	8468	0.8446605776271953	0.9999999850459425	0.8769148887492083	0	RELA, CTNNA1, HSP90B1, FGF1, CAMK2D, CYCS, TFG, IKBKG, GSTM3, MITF, JAK2, KEAP1, EGF, HSP90AA1, CTNNA3, RBX1, IL12RB1, CKS1B, CAMK2B, TCEB2, COL4A6, CDKN2B, GSTA4, MSH2, AKT1, GSTM1, GSTO2, RAC1, FH, GNB5, ZBTB16, NFKB1, EGLN3, APPL1, MAPK1, GSTP1, CUL2, SKP1A, NCOA4, TCEB1, IFNAR1, PIK3R1, SMAD2
Mechanoregulation and pathology of YAP TAZ via Hippo and non Hippo mechanisms	WP4534	4	819	47	8468	0.6791384592579335	0.9999999850459425	0.8799521991011353	0	CTNNA1, ACTA1, YWHAQ, NF2
Prader Willi and Angelman syndrome	WP3998	10	819	106	8468	0.5819221791630427	0.9999999850459425	0.9754187112677678	0	CDKN2B, TUBGCP2, GLE1L, NUP153, NUP43, UBE2N, FEZ2, UBE3A, NDN, NUP98
Host pathogen interaction of human coronaviruses MAPK signaling	WP4877	1	819	36	8468	0.9745207044069298	0.9999999850459425	0.2872066205399539	0	MAPK1
Relationship between inflammation COX 2 and EGFR	WP4483	2	819	25	8468	0.7113237950191142	0.9999999850459425	0.8271550671550671	0	AKT1, MAPK1
EPAC1 and PKA reduction of retinal inflammation	WP5440	1	819	8	8468	0.5569664274144855	0.9999999850459425	1.2924297924297923	0	PRKAR1A
Endoderm differentiation	WP2853	9	819	143	8468	0.9433795617931026	0.9999999850459425	0.6507338815031123	0	TCEAL2, C14orf116, ELP4, BMPR1A, SFRP1, SIAH2, MAD2L2, GATA6, SMAD2
Wnt signaling	WP363	6	819	68	8468	0.6544213454575951	0.9999999850459425	0.9123033828916182	0	CSNK1E, SIRT3, AKT1, RAC1, NFKB1, MAPK1
PDGFR beta pathway	WP3972	2	819	29	8468	0.7856191494669299	0.9999999850459425	0.7130647130647131	0	JAK2, PIK3R1
Hedgehog signaling	WP4249	1	819	43	8468	0.9875420203150224	0.9999999850459425	0.24045205440554276	0	CSNK1E
GPCRs other	WP117	1	819	92	8468	0.9999182236492851	0.9999999850459425	0.11238519934172109	0	RXFP3
